state,state_id,district,district_id,market,market_id
Bihar,BI,Patna,14,Bihta,413
Bihar,BI,Patna,14,Danapur,411
Bihar,BI,Patna,14,Mokama,1633
Bihar,BI,Patna,14,Patna (Musallahpur),37
Bihar,BI,Patna,14,Patna City,38
Bihar,BI,Purnea,15,Bhawanipur,10028
Bihar,BI,Purnea,15,Gulabbagh,39
Bihar,BI,Purnea,15,Kaswa,1641
Bihar,BI,Rohtas,17,Dehri,10031
Bihar,BI,Rohtas,17,Kochas (Balthari),10030
Bihar,BI,Rohtas,17,Natwar,1637
Bihar,BI,Rohtas,17,Nokha,804
Bihar,BI,Rohtas,17,Sasaram,41
Bihar,BI,Rohtas,17,Vikramganj,10029
Bihar,BI,Saharsa,44,Saharsa,422
Bihar,BI,Samastipur,46,Saidpurhat,418
Bihar,BI,Samastipur,46,Samastipur,417
Bihar,BI,Samastipur,46,Tajpur,10032
Bihar,BI,Saran,47,Sonpur,10033
Bihar,BI,Sheikhpura,53,Barbigha,10034
Bihar,BI,Sheikhpura,53,Shekhpura,1649
Bihar,BI,Sheohar,54,Sheohar,10035
Bihar,BI,Sitamarhi,48,Sitamarhi,419
Bihar,BI,Siwan,18,Maharjganj,10036
Bihar,BI,Siwan,18,Siwan,42
Bihar,BI,Supaul,49,Birpur,1645
Bihar,BI,Supaul,49,Supaul,1652
Bihar,BI,Supaul,49,Triveniganj,10037
Bihar,BI,Vaishali,50,Hajipur,423
Bihar,BI,Vaishali,50,"Jaitipir Mandi, Lalganj block",10039
Bihar,BI,Vaishali,50,"Parsoniya Mandi, Mahua block",10040
Bihar,BI,West Chambaran,51,Bettiah,805
Bihar,BI,West Chambaran,51,Narkatiaganj,1639
Bihar,BI,West Chambaran,51,Ramnagar,10038
Chandigarh,CH,Chandigarh,1,Chandigarh (F&V),44
Chandigarh,CH,Chandigarh,1,Chandigarh(Grain/Fruit),43
Chattisgarh,CG,Balod,52,Balod,429
Chattisgarh,CG,Balod,52,Dondi,4040
Chattisgarh,CG,Balod,52,Dondilohara,4039
Chattisgarh,CG,Balod,52,Gurur,4041
Chattisgarh,CG,Balodabazar,50,Balodabazar,2747
Chattisgarh,CG,Balodabazar,50,Bhatapara,426
Chattisgarh,CG,Balodabazar,50,Bhatgaon,2746
Chattisgarh,CG,Balodabazar,50,Kasdol,2399
Chattisgarh,CG,Balodabazar,50,Palari,4005
Chattisgarh,CG,Balodabazar,50,Pangaon,4006
Chattisgarh,CG,Balodabazar,50,Sarsiwan,4009
Chattisgarh,CG,Balodabazar,50,Simga,4002
Chattisgarh,CG,Balrampur,55,Bariya,4078
Chattisgarh,CG,Balrampur,55,Kusmee,2767
Chattisgarh,CG,Balrampur,55,Rajpur,4079
Chattisgarh,CG,Balrampur,55,Ramanujganj,2763
Chattisgarh,CG,Bastar,18,Bastar,4087
Chattisgarh,CG,Bastar,18,Devda,4089
Chattisgarh,CG,Bastar,18,Jagdalpur,439
Chattisgarh,CG,Bastar,18,Jaitgiri,4084
Chattisgarh,CG,Bastar,18,Karpawand,4088
Chattisgarh,CG,Bastar,18,Lohandiguda,4083
Chattisgarh,CG,Bastar,18,Muli,4085
Chattisgarh,CG,Bastar,18,Tokapal,4086
Chattisgarh,CG,Bemetara,49,Bemetara,2404
Chattisgarh,CG,Bemetara,49,Bemetara(Darhi),4769
Chattisgarh,CG,Bemetara,49,Bemetara(Navagarh),4768
Chattisgarh,CG,Bemetara,49,Bemetara(Thankhamaria),4767
Chattisgarh,CG,Bemetara,49,Berla,4044
Chattisgarh,CG,Bemetara,49,Dadhi,8053
Chattisgarh,CG,Bemetara,49,Saja,4043
Chattisgarh,CG,Bemetara,49,Sambalpur (Bemetra),4046
Chattisgarh,CG,Bijapur,16,Bharamgarh,4110
Chattisgarh,CG,Bijapur,16,Bhopalpattnam,2773
Chattisgarh,CG,Bijapur,16,Bijapur,2772
Chattisgarh,CG,Bilaspur,21,Bartori,4053
Chattisgarh,CG,Bilaspur,21,Beltara,4054
Chattisgarh,CG,Bilaspur,21,Bilaspur,432
Chattisgarh,CG,Bilaspur,21,Bilha,4052
Chattisgarh,CG,Bilaspur,21,Gaurella,4060
Chattisgarh,CG,Bilaspur,21,Jairamnagar,2409
Chattisgarh,CG,Bilaspur,21,Kota,2754
Chattisgarh,CG,Bilaspur,21,Pendraroad,2755
Chattisgarh,CG,Bilaspur,21,Ratanpur,4059
Chattisgarh,CG,Bilaspur,21,Sakri,4058
Chattisgarh,CG,Bilaspur,21,Takhatpur,2407
Chattisgarh,CG,Bilaspur,21,Tiphra,4055
Chattisgarh,CG,Dantewada,1,Gidam,2771
Chattisgarh,CG,Dhamtari,3,Aamdi,4024
Chattisgarh,CG,Dhamtari,3,Belarbahara,4033
Chattisgarh,CG,Dhamtari,3,Belargaon,4032
Chattisgarh,CG,Dhamtari,3,Belora,4029
Chattisgarh,CG,Dhamtari,3,Bhakhara,4026
Chattisgarh,CG,Dhamtari,3,Bhendri,4030
Chattisgarh,CG,Dhamtari,3,Boraee,4031
Chattisgarh,CG,Dhamtari,3,Chhati,4025
Chattisgarh,CG,Dhamtari,3,Dhamtari,183
Chattisgarh,CG,Dhamtari,3,Gattasilli,4034
Chattisgarh,CG,Dhamtari,3,Kurud,184
Chattisgarh,CG,Dhamtari,3,Magarload,4027
Chattisgarh,CG,Dhamtari,3,Nagari,2753
Chattisgarh,CG,Dhamtari,3,Risgaon,4035
Chattisgarh,CG,Dhamtari,3,Sirri,4028
Chattisgarh,CG,Durg,26,Ahivara,4038
Chattisgarh,CG,Durg,26,Dhamdha,4037
Chattisgarh,CG,Durg,26,Durg,428
Chattisgarh,CG,Durg,26,Khamhariya,4042
Chattisgarh,CG,Durg,26,Patan,4036
Chattisgarh,CG,Gariyaband,51,Chura,4010
Chattisgarh,CG,Gariyaband,51,Devbhog,4011
Chattisgarh,CG,Gariyaband,51,Gariyaband,2400
Chattisgarh,CG,Gariyaband,51,Phingeshwer,4007
Chattisgarh,CG,Gariyaband,51,Rajim,1140
Chattisgarh,CG,Janjgir,8,Akaltara,2410
Chattisgarh,CG,Janjgir,8,Amadula,2757
Chattisgarh,CG,Janjgir,8,Baloda(Janjgir Campus),4062
Chattisgarh,CG,Janjgir,8,Baradwar,4065
Chattisgarh,CG,Janjgir,8,Birra,4068
Chattisgarh,CG,Janjgir,8,Champa,2756
Chattisgarh,CG,Janjgir,8,Chandrapur,4064
Chattisgarh,CG,Janjgir,8,Hasoad,4066
Chattisgarh,CG,Janjgir,8,Jaijaipur,2758
Chattisgarh,CG,Janjgir,8,Kotmi,4067
Chattisgarh,CG,Janjgir,8,Naila,434
Chattisgarh,CG,Janjgir,8,Rahod,4063
Chattisgarh,CG,Janjgir,8,Sapti,189
Chattisgarh,CG,Janjgir,8,Shakti,435
Chattisgarh,CG,Janjgir,8,Shivrinarayanpur,4061
Chattisgarh,CG,Jashpur,2,Bageecha,2762
Chattisgarh,CG,Jashpur,2,Jaspur,444
Chattisgarh,CG,Jashpur,2,Kotba,4075
Chattisgarh,CG,Jashpur,2,Kunkuri,2761
Chattisgarh,CG,Jashpur,2,Mahuyatoli,4077
Chattisgarh,CG,Jashpur,2,Pathalgaon,2760
Chattisgarh,CG,Kabirdham,13,Biranpur kalan (Sahaspur Lohra),4770
Chattisgarh,CG,Kabirdham,13,Kawardha,431
Chattisgarh,CG,Kabirdham,13,Kunda,4051
Chattisgarh,CG,Kabirdham,13,Pandariya,2748
Chattisgarh,CG,Kabirdham,13,Pipriya,4050
Chattisgarh,CG,Kanker,4,Amoda,4101
Chattisgarh,CG,Kanker,4,Antagarh,4100
Chattisgarh,CG,Kanker,4,Bardewri,4104
Chattisgarh,CG,Kanker,4,Bhanupratappur,4108
Chattisgarh,CG,Kanker,4,Charama,2416
Chattisgarh,CG,Kanker,4,Dudhawa,4103
Chattisgarh,CG,Kanker,4,Kanker,441
Chattisgarh,CG,Kanker,4,Korar,4107
Chattisgarh,CG,Kanker,4,Lakhanpuri,4105
Chattisgarh,CG,Kanker,4,Narharpur,4106
Chattisgarh,CG,Kanker,4,Pakhanjur,8331
Chattisgarh,CG,Kanker,4,Sambalpur,2770
Chattisgarh,CG,Kanker,4,Sarona,4102
Chattisgarh,CG,Kondagaon,56,Bededonger,4092
Chattisgarh,CG,Kondagaon,56,Chhinari,4095
Chattisgarh,CG,Kondagaon,56,Dhanora,4097
Chattisgarh,CG,Kondagaon,56,Gamhari,4099
Chattisgarh,CG,Kondagaon,56,Hirapur,4094
Chattisgarh,CG,Kondagaon,56,Keshkal,2414
Chattisgarh,CG,Kondagaon,56,Kondagoan,440
Chattisgarh,CG,Kondagaon,56,Makdi,4093
Chattisgarh,CG,Kondagaon,56,Mardapal,4096
Chattisgarh,CG,Kondagaon,56,Pharasgaon,4091
Chattisgarh,CG,Kondagaon,56,Vishrampur,4098
Chattisgarh,CG,Korba,6,Bhaisma,4069
Chattisgarh,CG,Korba,6,Katghora,2411
Chattisgarh,CG,Korba,6,Kathghora(Kharmora),8054
Chattisgarh,CG,Koria,7,Baikunthpur,2768
Chattisgarh,CG,Koria,7,Manendragarh,2769
Chattisgarh,CG,Mahasamund,9,Bagbahra,2401
Chattisgarh,CG,Mahasamund,9,Baloda,4017
Chattisgarh,CG,Mahasamund,9,Basana,443
Chattisgarh,CG,Mahasamund,9,Bhavarpur,4019
Chattisgarh,CG,Mahasamund,9,Bheemkhoj,4015
Chattisgarh,CG,Mahasamund,9,Bhoring,4013
Chattisgarh,CG,Mahasamund,9,Bhurkoni,4022
Chattisgarh,CG,Mahasamund,9,Jhalap,4012
Chattisgarh,CG,Mahasamund,9,Komakhan,4016
Chattisgarh,CG,Mahasamund,9,Mahasamund,430
Chattisgarh,CG,Mahasamund,9,Pirda,4023
Chattisgarh,CG,Mahasamund,9,Pithoura,2403
Chattisgarh,CG,Mahasamund,9,Sakra,4021
Chattisgarh,CG,Mahasamund,9,Sarayapali,2402
Chattisgarh,CG,Mahasamund,9,Sindhanpur,4020
Chattisgarh,CG,Mahasamund,9,Tendukona,4014
Chattisgarh,CG,Mahasamund,9,Toshgaon,4018
Chattisgarh,CG,Mungeli,53,Lormi,2408
Chattisgarh,CG,Mungeli,53,Munguli,433
Chattisgarh,CG,Mungeli,53,Pathriya,4057
Chattisgarh,CG,Mungeli,53,Sargaon,4056
Chattisgarh,CG,Narayanpur,14,Narayanpur,2415
Chattisgarh,CG,Raigarh,36,Baramkela,2759
Chattisgarh,CG,Raigarh,36,Chikhli,4071
Chattisgarh,CG,Raigarh,36,Dharamjaygarh,4076
Chattisgarh,CG,Raigarh,36,Gharghoda,2413
Chattisgarh,CG,Raigarh,36,Kedar,4073
Chattisgarh,CG,Raigarh,36,Kharsiya,437
Chattisgarh,CG,Raigarh,36,Pusor,4070
Chattisgarh,CG,Raigarh,36,Raigarh,436
Chattisgarh,CG,Raigarh,36,Salihabhata,4074
Chattisgarh,CG,Raigarh,36,Sarangarh,2412
Chattisgarh,CG,Raigarh,36,Sariya,4072
Chattisgarh,CG,Raipur,10,Abhanpur,2398
Chattisgarh,CG,Raipur,10,Anand Nagar,2344
Chattisgarh,CG,Raipur,10,Arang,2397
Chattisgarh,CG,Raipur,10,Bhaisa,4004
Chattisgarh,CG,Raipur,10,Kharora,4008
Chattisgarh,CG,Raipur,10,Mandirhasoad,4003
Chattisgarh,CG,Raipur,10,Navagaon,4045
Chattisgarh,CG,Raipur,10,Navapara,191
Chattisgarh,CG,Raipur,10,Neora,427
Chattisgarh,CG,Raipur,10,Raipur,200
Chattisgarh,CG,Raipur,10,Silyari,4000
Chattisgarh,CG,Raipur,10,Tulsi,4001
Chattisgarh,CG,Rajnandgaon,11,Ambagarh Chowki,4048
Chattisgarh,CG,Rajnandgaon,11,Bandhabazar,2405
Chattisgarh,CG,Rajnandgaon,11,Bazar Atriya,4049
Chattisgarh,CG,Rajnandgaon,11,Chhuria,2750
Chattisgarh,CG,Rajnandgaon,11,Dongargaon,2751
Chattisgarh,CG,Rajnandgaon,11,Dongargarh,2752
Chattisgarh,CG,Rajnandgaon,11,Gandai,2749
Chattisgarh,CG,Rajnandgaon,11,Kheragarh,2406
Chattisgarh,CG,Rajnandgaon,11,Patewa,4047
Chattisgarh,CG,Rajnandgaon,11,Rajnandgaon,192
Chattisgarh,CG,Sukma,48,Doranpal,4109
Chattisgarh,CG,Sukma,48,Konta,442
Chattisgarh,CG,Sukma,48,Kukanar,4090
Chattisgarh,CG,Sukma,48,Sukma,8052
Chattisgarh,CG,Surajpur,54,Pratappur,2765
Chattisgarh,CG,Surajpur,54,Surajpur,2766
Chattisgarh,CG,Surguja,47,Ambikapur,438
Chattisgarh,CG,Surguja,47,Kakni,4081
Chattisgarh,CG,Surguja,47,Raghunathpur,4080
Chattisgarh,CG,Surguja,47,Sitapur,2764
Chattisgarh,CG,Surguja,47,Udaypur,4082
Dadra and Nagar Haveli,DN,Dadra & Nagar Haveli,1,Silvassa,50
Daman and Diu,DD,Daman,1,Daman,45
Daman and Diu,DD,Daman,1,Diu,46
Goa,GO,North Goa,2,"Horticulture Corp,Caranzalem, Panaji",3956
Goa,GO,North Goa,2,Mapusa,837
Goa,GO,North Goa,2,Pernem,3819
Goa,GO,North Goa,2,"Ponda, Bagayatdar Bhawan",3955
Goa,GO,North Goa,2,"Registrar Co Op,Panaji",1357
Goa,GO,North Goa,2,Sanquelim,839
Goa,GO,North Goa,2,Valpol,3818
Goa,GO,South Goa,1,Canacona,841
Goa,GO,South Goa,1,Curchorem,840
Goa,GO,South Goa,1,Margao,74
Goa,GO,South Goa,1,Ponda,838
Gujarat,GJ,Ahmedabad,1,Ahmedabad,72
Gujarat,GJ,Ahmedabad,1,Ahmedabad(Chimanbhai Patal Market Vasana),2944
Gujarat,GJ,Ahmedabad,1,"Ahmedabad(Fruit Market, Naroda)",2942
Gujarat,GJ,Ahmedabad,1,Ahmedabad(Manekchowk),3206
Gujarat,GJ,Ahmedabad,1,Ahmedabad(Rajnagar sub yard),2943
Gujarat,GJ,Ahmedabad,1,Barvala,2648
Gujarat,GJ,Ahmedabad,1,Bavla,1396
Gujarat,GJ,Ahmedabad,1,Daskroi,8364
Gujarat,GJ,Ahmedabad,1,Detroj,8362
Gujarat,GJ,Ahmedabad,1,Dhandhuka,448
Gujarat,GJ,Ahmedabad,1,Dhandkuka(Dholera),2945
Gujarat,GJ,Ahmedabad,1,Dholka,1400
Gujarat,GJ,Ahmedabad,1,Dholka(Koth),3207
Gujarat,GJ,Ahmedabad,1,Dholka(Market Yard Veg),2995
Gujarat,GJ,Ahmedabad,1,Jetalpur (A'bad City),8403
Gujarat,GJ,Ahmedabad,1,Katosan,8363
Gujarat,GJ,Ahmedabad,1,Mandal,2646
Gujarat,GJ,Ahmedabad,1,Rampura,2649
Gujarat,GJ,Ahmedabad,1,Ranpur,2647
Gujarat,GJ,Ahmedabad,1,Sanad,447
Gujarat,GJ,Ahmedabad,1,Viramgam,449
Gujarat,GJ,Amreli,15,Amreli,451
Gujarat,GJ,Amreli,15,Babra,1723
Gujarat,GJ,Amreli,15,Bagasara,1792
Gujarat,GJ,Amreli,15,Damnagar,1794
Gujarat,GJ,Amreli,15,Dhari,2670
Gujarat,GJ,Amreli,15,Dhari(Chalala),3037
Gujarat,GJ,Amreli,15,jafarabad,8374
Gujarat,GJ,Amreli,15,Khambha,2671
Gujarat,GJ,Amreli,15,Lathi,1142
Gujarat,GJ,Amreli,15,Liliya,8373
Gujarat,GJ,Amreli,15,Rajula,452
Gujarat,GJ,Amreli,15,Savarkundla,1793
Gujarat,GJ,Amreli,15,Timbi,2672
Gujarat,GJ,Amreli,15,Vadiya,8416
Gujarat,GJ,Anand,2,Anand,462
Gujarat,GJ,Anand,2,"Anand(Veg,Yard,Anand)",2973
Gujarat,GJ,Anand,2,Anklav,3002
Gujarat,GJ,Anand,2,Borsad,1410
Gujarat,GJ,Anand,2,Borsad(Asodar),2652
Gujarat,GJ,Anand,2,Borsad(Veg Yard Barsad),3001
Gujarat,GJ,Anand,2,Khambhat,73
Gujarat,GJ,Anand,2,Khambhat(Grain Market),2974
Gujarat,GJ,Anand,2,Khambhat(Veg Yard Khambhat),2975
Gujarat,GJ,Anand,2,Petlad,1409
Gujarat,GJ,Anand,2,"Petlad(Veg Yard, Petlad)",3000
Gujarat,GJ,Anand,2,Sojitra,2651
Gujarat,GJ,Anand,2,Tarapur,2650
Gujarat,GJ,Anand,2,Umreth,1411
Gujarat,GJ,Banaskanth,3,Ahmedabad(Flower Market Jamalpur),3205
Gujarat,GJ,Banaskanth,3,Amirgadh,2689
Gujarat,GJ,Banaskanth,3,Banaskantha,453
Gujarat,GJ,Banaskanth,3,Bhabhar,1717
Gujarat,GJ,Banaskanth,3,Danta,2688
Gujarat,GJ,Banaskanth,3,Dantiwada,8354
Gujarat,GJ,Banaskanth,3,Deesa,51
Gujarat,GJ,Banaskanth,3,Deesa(Bhildi),2962
Gujarat,GJ,Banaskanth,3,Deesa(Deesa Veg Yard),3416
Gujarat,GJ,Banaskanth,3,Dhanera,52
Gujarat,GJ,Banaskanth,3,Dhanera(Samarwada),3417
Gujarat,GJ,Banaskanth,3,"Dhanera(Veg,Yard Dhanera)",2964
Gujarat,GJ,Banaskanth,3,Diyodar,3419
Gujarat,GJ,Banaskanth,3,Kankrej,8355
Gujarat,GJ,Banaskanth,3,Lakhani,2963
Gujarat,GJ,Banaskanth,3,Palanpur,1143
Gujarat,GJ,Banaskanth,3,"Palanpur(Veg,Yard Palanpur)",2961
Gujarat,GJ,Banaskanth,3,Panthawada,1719
Gujarat,GJ,Banaskanth,3,Siugam,8356
Gujarat,GJ,Banaskanth,3,Thara,1716
Gujarat,GJ,Banaskanth,3,Thara(Shihori),3418
Gujarat,GJ,Banaskanth,3,Tharad,1689
Gujarat,GJ,Banaskanth,3,Tharad(Rah),3010
Gujarat,GJ,Banaskanth,3,Vadgam,2691
Gujarat,GJ,Banaskanth,3,Vav,2690
Gujarat,GJ,Bharuch,5,Amod,1417
Gujarat,GJ,Bharuch,5,Amod(Sarban),3006
Gujarat,GJ,Bharuch,5,"Anklav(Veg,Market,Asodar)",3133
Gujarat,GJ,Bharuch,5,Ankleshwar,456
Gujarat,GJ,Bharuch,5,Baruch(Vagara),2981
Gujarat,GJ,Bharuch,5,Bharuch,57
Gujarat,GJ,Bharuch,5,Hasot,2655
Gujarat,GJ,Bharuch,5,Hasot(Elav),3033
Gujarat,GJ,Bharuch,5,Jambusar,1418
Gujarat,GJ,Bharuch,5,Jambusar(Kaavi),3007
Gujarat,GJ,Bharuch,5,Jhagadiya,1720
Gujarat,GJ,Bharuch,5,Valia,1706
Gujarat,GJ,Bharuch,5,Valia(Nethrang),3023
Gujarat,GJ,Bhavnagar,6,Bhavnagar,455
Gujarat,GJ,Bhavnagar,6,Chitra,8376
Gujarat,GJ,Bhavnagar,6,Dhodha,8377
Gujarat,GJ,Bhavnagar,6,Gariyadar,2680
Gujarat,GJ,Bhavnagar,6,Mahuva(Jesar),3426
Gujarat,GJ,Bhavnagar,6,Mahuva(Station Road),58
Gujarat,GJ,Bhavnagar,6,Palitana,1762
Gujarat,GJ,Bhavnagar,6,Shihor,8419
Gujarat,GJ,Bhavnagar,6,Taleja,2681
Gujarat,GJ,Bhavnagar,6,Umarala,8417
Gujarat,GJ,Bhavnagar,6,Vallabhipur,8375
Gujarat,GJ,Botad,28,Botad,1146
Gujarat,GJ,Botad,28,Botad(Bhabarkot),2970
Gujarat,GJ,Botad,28,Botad(Haddad),3427
Gujarat,GJ,Botad,28,Gadada,2682
Gujarat,GJ,Chhota Udaipur,29,Bodeliu,454
Gujarat,GJ,Chhota Udaipur,29,Chachack,3432
Gujarat,GJ,Chhota Udaipur,29,Hadad,2980
Gujarat,GJ,Chhota Udaipur,29,Jetpur-Pavi,3042
Gujarat,GJ,Chhota Udaipur,29,Kalediya,2979
Gujarat,GJ,Chhota Udaipur,29,Kwat,8410
Gujarat,GJ,Chhota Udaipur,29,Modasar,3431
Gujarat,GJ,Chhota Udaipur,29,Panvad,3434
Gujarat,GJ,Chhota Udaipur,29,Sankheda,8411
Gujarat,GJ,Chhota Udaipur,29,Tejgarh,2953
Gujarat,GJ,Chhota Udaipur,29,Thalkala,3433
Gujarat,GJ,Dahod,7,Dahod,59
Gujarat,GJ,Dahod,7,Dahod(Garbada),2949
Gujarat,GJ,Dahod,7,Dahod(Himalaya),2951
Gujarat,GJ,Dahod,7,Dahod(Jesavada),3209
Gujarat,GJ,Dahod,7,Dahod(Veg. Market),2950
Gujarat,GJ,Dahod,7,Davgadbaria(Piplod),3211
Gujarat,GJ,Dahod,7,Devgadhbaria,1412
Gujarat,GJ,Dahod,7,Dhanpur,8382
Gujarat,GJ,Dahod,7,Jhalod,1413
Gujarat,GJ,Dahod,7,Limkheda,1348
Gujarat,GJ,Dahod,7,Singvad,8383
Gujarat,GJ,Dahod,7,Zalod(Sanjeli),3003
Gujarat,GJ,Dahod,7,Zalod(Zalod),3210
Gujarat,GJ,Dang,33,Subir,8395
Gujarat,GJ,Dang,33,Vaghai,8394
Gujarat,GJ,Devbhumi Dwarka,35,Bhanvad,3005
Gujarat,GJ,Devbhumi Dwarka,35,Dwaraka,8412
Gujarat,GJ,Devbhumi Dwarka,35,Jam Khambalia,1790
Gujarat,GJ,Devbhumi Dwarka,35,Kalyanpur,8414
Gujarat,GJ,Devbhumi Dwarka,35,Khambhaliya,8413
Gujarat,GJ,Gandhinagar,17,Dehgam,1141
Gujarat,GJ,Gandhinagar,17,Dehgam(Dehgam Veg Yard),3034
Gujarat,GJ,Gandhinagar,17,Dehgam(Rekhiyal),3035
Gujarat,GJ,Gandhinagar,17,Gandhinagar(Board),3039
Gujarat,GJ,Gandhinagar,17,Kalol,465
Gujarat,GJ,Gandhinagar,17,"Kalol(Veg,Market,Kalol)",2957
Gujarat,GJ,Gandhinagar,17,Mansa,1395
Gujarat,GJ,Gandhinagar,17,Mansa(Manas Veg Yard),2986
Gujarat,GJ,Gandhinagar,17,Radheja,450
Gujarat,GJ,Gandhinagar,17,Randheja(Chiloda),2956
Gujarat,GJ,Gandhinagar,17,Randheja(Veg.Market Gandhinagar),2955
Gujarat,GJ,Gir Somnath,30,Gir Gadhda,8406
Gujarat,GJ,Gir Somnath,30,Kodinar,1786
Gujarat,GJ,Gir Somnath,30,Sutrapada,8407
Gujarat,GJ,Gir Somnath,30,Talalagir,816
Gujarat,GJ,Gir Somnath,30,Una,461
Gujarat,GJ,Gir Somnath,30,Veraval,2676
Gujarat,GJ,Jamnagar,18,Bhatiya,2684
Gujarat,GJ,Jamnagar,18,Dhrol,2683
Gujarat,GJ,Jamnagar,18,Jam Jodhpur,1791
Gujarat,GJ,Jamnagar,18,Jamnagar,459
Gujarat,GJ,Jamnagar,18,Jodiya,2988
Gujarat,GJ,Jamnagar,18,Kalawad,1147
Gujarat,GJ,Jamnagar,18,Lalpur,2987
Gujarat,GJ,Junagarh,19,Bhesan,2673
Gujarat,GJ,Junagarh,19,Junagadh,460
Gujarat,GJ,Junagarh,19,"Junagadh(Veg,Yard, Junagadh)",2968
Gujarat,GJ,Junagarh,19,Keshod,2674
Gujarat,GJ,Junagarh,19,Kodinar(Dollasa),2997
Gujarat,GJ,Junagarh,19,Malia Hatina,1697
Gujarat,GJ,Junagarh,19,Manavdar,1787
Gujarat,GJ,Junagarh,19,Mangrol,1788
Gujarat,GJ,Junagarh,19,Medarada,8372
Gujarat,GJ,Junagarh,19,Talala,1789
Gujarat,GJ,Junagarh,19,Vanthli,2675
Gujarat,GJ,Junagarh,19,Visavadar,1696
Gujarat,GJ,Kachchh,20,Abadasa,2657
Gujarat,GJ,Kachchh,20,Anjar,1402
Gujarat,GJ,Kachchh,20,"Anjar(Veg,Sub Yard)",2998
Gujarat,GJ,Kachchh,20,Bachau,1403
Gujarat,GJ,Kachchh,20,Bhuj,463
Gujarat,GJ,Kachchh,20,Dayapar,8349
Gujarat,GJ,Kachchh,20,K.Mandvi,1148
Gujarat,GJ,Kachchh,20,Khavada,8351
Gujarat,GJ,Kachchh,20,Kothara,8353
Gujarat,GJ,Kachchh,20,Lakhpat,8350
Gujarat,GJ,Kachchh,20,Mundra,1405
Gujarat,GJ,Kachchh,20,Nakhatrana,2656
Gujarat,GJ,Kachchh,20,Naliya,8352
Gujarat,GJ,Kachchh,20,Rapar,1404
Gujarat,GJ,Kheda,8,Balasinor,1701
Gujarat,GJ,Kheda,8,Dakor,8378
Gujarat,GJ,Kheda,8,Galteshwer,8379
Gujarat,GJ,Kheda,8,Kapadanj(Moti Jaher),3008
Gujarat,GJ,Kheda,8,Kapadvanj,1423
Gujarat,GJ,Kheda,8,Kathlal,1198
Gujarat,GJ,Kheda,8,Kheda,2686
Gujarat,GJ,Kheda,8,Kheda(Nayaka),3018
Gujarat,GJ,Kheda,8,Mahudha,8415
Gujarat,GJ,Kheda,8,Matar,1699
Gujarat,GJ,Kheda,8,Matar(Limbasi),3016
Gujarat,GJ,Kheda,8,Mehmadabad,1406
Gujarat,GJ,Kheda,8,"Mehmadabad(Veg ,market)",2999
Gujarat,GJ,Kheda,8,Nadiad,60
Gujarat,GJ,Kheda,8,Nadiyad(Chaklasi),2971
Gujarat,GJ,Kheda,8,Nadiyad(Piplag),2972
Gujarat,GJ,Kheda,8,Thasara,1700
Gujarat,GJ,Kheda,8,Thasara(Dokar),3017
Gujarat,GJ,Kheda,8,Vaso,8380
Gujarat,GJ,Kheda,8,Virpur,2687
Gujarat,GJ,Mahisagar,31,Kadana,8408
Gujarat,GJ,Mahisagar,31,Kothamba,8409
Gujarat,GJ,Mehsana,9,Becharaji,1688
Gujarat,GJ,Mehsana,9,Jotana,8361
Gujarat,GJ,Mehsana,9,Kadi,1401
Gujarat,GJ,Mehsana,9,Kadi(Kadi cotton Yard),2996
Gujarat,GJ,Mehsana,9,Mehsana,464
Gujarat,GJ,Mehsana,9,Mehsana(Jornang),3214
Gujarat,GJ,Mehsana,9,Mehsana(Mehsana Veg),3415
Gujarat,GJ,Mehsana,9,Satlasana,8360
Gujarat,GJ,Mehsana,9,Unava,1407
Gujarat,GJ,Mehsana,9,Unjha,61
Gujarat,GJ,Mehsana,9,Vadnagar,1687
Gujarat,GJ,Mehsana,9,Vadnagar(Kheralu),3009
Gujarat,GJ,Mehsana,9,Vijapur,1150
Gujarat,GJ,Mehsana,9,Vijapur(Gojjariya),2959
Gujarat,GJ,Mehsana,9,Vijapur(Kukarvada),2958
Gujarat,GJ,Mehsana,9,Vijapur(Ladol),3212
Gujarat,GJ,Mehsana,9,Vijapur(veg),3213
Gujarat,GJ,Mehsana,9,Visnagar,62
Gujarat,GJ,Morbi,27,Halvad,3041
Gujarat,GJ,Morbi,27,Maliya-Miyana,8404
Gujarat,GJ,Morbi,27,Morbi,66
Gujarat,GJ,Morbi,27,Tankara,8405
Gujarat,GJ,Morbi,27,Vankaner,1784
Gujarat,GJ,Morbi,27,Vankaner(Sub yard),4371
Gujarat,GJ,Narmada,24,Dediyapada,1416
Gujarat,GJ,Narmada,24,Nandoda,8384
Gujarat,GJ,Narmada,24,Rajpipla,1415
Gujarat,GJ,Narmada,24,Rajpipla(Garudeshwal),3004
Gujarat,GJ,Narmada,24,Sagabara,8385
Gujarat,GJ,Narmada,24,Selemba,1707
Gujarat,GJ,Narmada,24,Selemba(Navgam Javli),3024
Gujarat,GJ,Narmada,24,Tilakwada,2679
Gujarat,GJ,Navsari,25,Bilimora,1200
Gujarat,GJ,Navsari,25,Bilimora(Gandevi),3036
Gujarat,GJ,Navsari,25,Chikhali,458
Gujarat,GJ,Navsari,25,Jalalpor,8396
Gujarat,GJ,Navsari,25,Khergam,8397
Gujarat,GJ,Navsari,25,Navsari,1420
